,"STATEN ISLAND ANNUALIZE SALE FOR 2016.  (All Sales From  January 1, 2016 - December 31, 2016)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
2501,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5293,92, ,A2,204 WINCHESTER AVENUE                    ,            ,10312,1,0,1,4000,1025,1950,1,A2,0,2016-01-18 00:00:00
2502,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5294,22, ,A1,4173 RICHMOND AVENUE                     ,            ,10312,1,0,1,3854,2080,1965,1,A1,0,2016-09-28 00:00:00
2503,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5294,51, ,A2,126 RIDGECREST AVENUE                    ,            ,10312,1,0,1,4500,1264,1940,1,A1,10,2016-09-22 00:00:00
2504,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5294,54, ,A5,122 RIDGECREST AVENUE                    ,            ,10312,1,0,1,2862,1080,1960,1,A5,470000,2016-10-03 00:00:00
2505,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5295,1, ,A1,355 KING STREET                          ,            ,10312,1,0,1,4000,1928,1950,1,A1,0,2016-08-29 00:00:00
2506,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5295,1, ,A1,355 KING STREET                          ,            ,10312,1,0,1,4000,1928,1950,1,A1,0,2016-05-03 00:00:00
2507,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5295,32, ,A1,70 RIDGECREST AVENUE                     ,            ,10312,1,0,1,3150,1734,1965,1,A1,476500,2016-08-12 00:00:00
2508,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5296,45, ,A1,150 WINCHESTER AVENUE                    ,            ,10312,1,0,1,5000,1404,1940,1,A1,470000,2016-08-10 00:00:00
2509,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5296,45, ,A1,150 WINCHESTER AVENUE                    ,            ,10312,1,0,1,5000,1404,1940,1,A1,470000,2016-08-10 00:00:00
2510,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5296,59, ,A2,120 WINCHESTER AVENUE                    ,            ,10312,1,0,1,5000,1225,1940,1,A2,0,2016-11-26 00:00:00
2511,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5296,61, ,A5,116 WINCHESTER AVENUE                    ,            ,10312,1,0,1,2667,1520,1975,1,A5,402500,2016-06-28 00:00:00
2512,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5296,62, ,A5,114 WINCHESTER AVENUE                    ,            ,10312,1,0,1,2667,1520,1975,1,A5,445000,2016-04-07 00:00:00
2513,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5298,44, ,A6,15 SWEETWATER AVENUE                     ,            ,10308,1,0,1,3240,744,1925,1,A6,248859,2016-03-21 00:00:00
2514,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5298,49, ,A1,23 SWEETWATER AVENUE                     ,            ,10308,1,0,1,3690,1980,1925,1,A1,0,2016-01-15 00:00:00
2515,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5299,9, ,A3,20 SWEETWATER AVENUE                     ,            ,10308,1,0,1,3807,3578,2012,1,A3,0,2016-05-02 00:00:00
2516,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5299,51, ,A5,19 DOCKSIDE LANE                         ,            ,10308,1,0,1,2052,1660,2005,1,A5,0,2016-05-09 00:00:00
2517,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5299,69, ,A5,26 DOCKSIDE LANE                         ,            ,10308,1,0,1,2052,1660,2005,1,A5,530000,2016-07-29 00:00:00
2518,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5303,47, ,A2,209 WIMAN AVENUE                         ,            ,10308,1,0,1,5670,1827,1940,1,A2,302100,2016-06-23 00:00:00
2519,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5306,29, ,A2,160 WIMAN AVENUE                         ,            ,10308,1,0,1,6750,890,1950,1,A2,0,2016-10-18 00:00:00
2520,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5306,51, ,A2,200 WIMAN AVENUE                         ,            ,10308,1,0,1,3375,740,1930,1,A2,275000,2016-02-23 00:00:00
2521,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5306,54, ,A6,206 WIMAN AVENUE                         ,            ,10308,1,0,1,3375,684,1930,1,A6,169600,2016-06-28 00:00:00
2522,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5306,55, ,A6,208 WIMAN AVENUE                         ,            ,10308,1,0,1,3375,684,1940,1,A6,428433,2016-10-06 00:00:00
2523,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5306,56, ,A1,210 WIMAN AVENUE                         ,            ,10308,1,0,1,3375,1384,1950,1,A1,453084,2016-09-28 00:00:00
2524,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5306,70, ,A2,236 WIMAN AVENUE                         ,            ,10308,1,0,1,3375,612,1935,1,A2,243749,2016-02-17 00:00:00
2525,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5306,93, ,B2,101 GOODALL STREET                       ,            ,10308,2,0,2,6750,909,1930,1,A5,549888,2016-11-28 00:00:00
2526,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5306,99, ,A5,89 GOODALL STREET                        ,            ,10308,1,0,1,3375,1920,2015,1,A5,569201,2016-02-29 00:00:00
2527,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5306,100, ,A5,87 GOODALL STREET                        ,            ,10308,1,0,1,3375,1920,2015,1,A5,569201,2016-03-04 00:00:00
2528,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5306,105, ,A2,77 GOODALL STREET                        ,            ,10308,1,0,1,3375,792,1940,1,A2,111300,2016-07-08 00:00:00
2529,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5306,105, ,A2,77 GOODALL STREET                        ,            ,10308,1,0,1,3375,792,1940,1,A2,309640,2016-02-18 00:00:00
2530,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5307,15, ,A2,6 GOODALL STREET                         ,            ,10308,1,0,1,2600,1188,1930,1,A2,300000,2016-02-25 00:00:00
2531,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5307,32, ,A1,46 GOODALL STREET                        ,            ,10308,1,0,1,3375,1660,1930,1,A1,650000,2016-09-07 00:00:00
2532,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5307,33, ,A2,48 GOODALL STREET                        ,            ,10308,1,0,1,3375,828,1930,1,A2,283000,2016-01-12 00:00:00
2533,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5307,45, ,A2,64 GOODALL STREET                        ,            ,10308,1,0,1,5400,1466,1930,1,A2,405000,2016-02-18 00:00:00
2534,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5307,54, ,A5,82 GOODALL STREET                        ,            ,10308,1,0,1,3375,2350,2006,1,A5,460000,2016-07-19 00:00:00
2535,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5307,77, ,A5,212 TENNYSON DRIVE                       ,            ,10308,1,0,1,1938,1375,1990,1,A5,315000,2016-06-08 00:00:00
2536,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5307,87, ,A2,93 GLOVER STREET                         ,            ,10308,1,0,1,2970,476,1930,1,A2,193000,2016-06-17 00:00:00
2537,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5307,88, ,A1,91 GLOVER STREET                         ,            ,10308,1,0,1,2970,1190,1944,1,A1,349000,2016-01-07 00:00:00
2538,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5309,28, ,A1,128 GOODALL STREET                       ,            ,10308,1,0,1,6750,2600,2000,1,A1,823280,2016-06-30 00:00:00
2539,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5310,60, ,A6,96 GLOVER STREET                         ,            ,10308,1,0,1,2500,648,1920,1,A6,84800,2016-07-19 00:00:00
2540,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5311,27, ,A5,36 HEINZ AVENUE                          ,            ,10308,1,0,1,2496,1298,1975,1,A5,0,2016-07-07 00:00:00
2541,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5311,29, ,A5,40 HEINZ AVENUE                          ,            ,10308,1,0,1,2496,1298,1975,1,A5,428000,2016-05-25 00:00:00
2542,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5311,32, ,A5,46 HEINZ AVENUE                          ,            ,10308,1,0,1,2484,1298,1975,1,A5,0,2016-08-31 00:00:00
2543,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5311,39, ,A5,62 HEINZ AVENUE                          ,            ,10308,1,0,1,2670,1560,1975,1,A5,469000,2016-08-09 00:00:00
2544,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5311,42, ,A5,68 HEINZ AVENUE                          ,            ,10308,1,0,1,2604,1560,1975,1,A5,430000,2016-08-31 00:00:00
2545,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5311,44, ,A5,74 HEINZ AVENUE                          ,            ,10308,1,0,1,3393,1560,1975,1,A5,430000,2016-04-28 00:00:00
2546,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5312,45, ,A5,81 ARMSTRONG AVENUE                      ,            ,10308,1,0,1,1701,936,1975,1,A5,345000,2016-04-20 00:00:00
2547,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5312,53, ,A5,93 ARMSTRONG AVENUE                      ,            ,10308,1,0,1,2024,896,1989,1,A5,330000,2016-06-13 00:00:00
2548,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5315,66, ,A5,27 ROBINSON AVENUE                       ,            ,10312,1,0,1,1275,1465,1989,1,A5,335000,2016-01-11 00:00:00
2549,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5316,22, ,A5,70 ROBINSON AVENUE                       ,            ,10312,1,0,1,1700,960,1973,1,A5,336000,2016-11-30 00:00:00
2550,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5316,33, ,A5,48 ROBINSON AVENUE                       ,            ,10312,1,0,1,2125,1420,1987,1,A5,339000,2016-07-15 00:00:00
2551,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5316,34, ,A1,46 ROBINSON AVENUE                       ,            ,10312,1,0,1,3400,2700,2006,1,A1,385000,2016-08-17 00:00:00
2552,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5316,34, ,A1,46 ROBINSON AVENUE                       ,            ,10312,1,0,1,3400,2700,2006,1,A1,407162,2016-01-27 00:00:00
2553,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5316,60, ,A5,27 GROTON STREET                         ,            ,10312,1,0,1,2376,1528,1998,1,A5,415000,2016-01-25 00:00:00
2554,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5316,69, ,A3,45 GROTON STREET                         ,            ,10312,1,0,1,3400,2748,1950,1,A3,670000,2016-11-23 00:00:00
2555,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5316,73, ,A6,55 GROTON STREET                         ,            ,10312,1,0,1,3400,964,1935,1,A6,375000,2016-05-18 00:00:00
2556,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5316,93, ,A1,95 GROTON STREET                         ,            ,10312,1,0,1,3400,768,1930,1,A1,0,2016-04-12 00:00:00
2557,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5317,27, ,A5,56 GROTON STREET                         ,            ,10312,1,0,1,2465,1224,1970,1,A5,325000,2016-09-23 00:00:00
2558,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5317,69, ,A5,57 LITTLEFIELD AVENUE                    ,            ,10312,1,0,1,2380,1370,1970,1,A5,0,2016-06-06 00:00:00
2559,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5317,78, ,A5,73 LITTLEFIELD AVENUE                    ,            ,10312,1,0,1,2380,1370,1970,1,A5,419000,2016-12-02 00:00:00
2560,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5317,80, ,A5,77 LITTLEFIELD AVENUE                    ,            ,10312,1,0,1,2380,1370,1970,1,A5,389900,2016-05-27 00:00:00
2561,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5318,31, ,A5,50 LITTLEFIELD AVENUE                    ,            ,10312,1,0,1,2448,1374,1975,1,A5,425000,2016-09-07 00:00:00
2562,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5318,72, ,A5,57 THORNYCROFT AVENUE                    ,            ,10312,1,0,1,2380,1440,1975,1,A5,455000,2016-09-01 00:00:00
2563,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5318,83, ,A5,75 THORNYCROFT AVENUE                    ,            ,10312,1,0,1,2125,1683,1975,1,A5,460000,2016-06-15 00:00:00
2564,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5319,67, ,A5,61 WINCHESTER AVENUE                     ,            ,10312,1,0,1,2380,1336,1980,1,A5,445000,2016-06-22 00:00:00
2565,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5321,82, ,A5,51 OCEANIC AVENUE                        ,            ,10312,1,0,1,1920,1260,1986,1,A5,422000,2016-10-19 00:00:00
2566,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5435,25, ,A9,46 RHETT AVENUE                          ,            ,10308,1,0,1,2500,1204,1965,1,A9,395000,2016-03-28 00:00:00
2567,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5439,95, ,A2,11 NORTH RHETT AVENUE                    ,            ,10308,1,0,1,4500,1056,1965,1,A2,345000,2016-10-04 00:00:00
2568,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5439,142, ,A2,19 NORTH RHETT AVENUE                    ,            ,10308,1,0,1,4300,1848,1955,1,A2,0,2016-07-21 00:00:00
2569,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5441,28, ,A1,311 DEWEY AVENUE                         ,            ,10308,1,0,1,10875,2960,1920,1,A1,630000,2016-04-19 00:00:00
2570,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5442,86, ,A5,277 COLON AVENUE                         ,            ,10308,1,0,1,2327,1792,1978,1,A5,485000,2016-12-14 00:00:00
2571,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5442,151, ,A9,269 DOANE AVENUE                         ,            ,10308,1,0,1,2300,1638,1977,1,A9,462000,2016-12-20 00:00:00
2572,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5442,223, ,A9,260 ELVERTON AVENUE                      ,            ,10308,1,0,1,2300,1616,1976,1,A9,460000,2016-12-06 00:00:00
2573,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5442,275, ,A9,277 ELVERTON AVENUE                      ,            ,10308,1,0,1,2300,1616,1976,1,A9,485000,2016-12-08 00:00:00
2574,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5442,281, ,A9,88 STIEG AVENUE                          ,            ,10308,1,0,1,2300,1472,1976,1,A9,422900,2016-03-01 00:00:00
2575,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5442,300, ,A5,126 STIEG AVENUE                         ,            ,10308,1,0,1,3100,1680,1997,1,A5,495000,2016-01-19 00:00:00
2576,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5442,332, ,A1,115 STIEG AVENUE                         ,            ,10308,1,0,1,4000,1138,1976,1,A1,680000,2016-05-02 00:00:00
2577,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5442,337, ,A9,105 STIEG AVENUE                         ,            ,10308,1,0,1,2300,1752,1976,1,A9,0,2016-04-01 00:00:00
2578,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5444,139, ,A5,55 STIEG AVENUE                          ,            ,10308,1,0,1,1390,1477,1990,1,A5,0,2016-06-13 00:00:00
2579,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5444,142, ,A5,49 STIEG AVENUE                          ,            ,10308,1,0,1,2487,1477,1990,1,A5,410000,2016-09-26 00:00:00
2580,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5444,307, ,A5,22 MICHAEL COURT                         ,            ,10308,1,0,1,1069,1135,1991,1,A5,360000,2016-11-03 00:00:00
2581,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5445,47, ,A1,344 ELVERTON AVENUE                      ,            ,10308,1,0,1,4000,1755,1977,1,A1,530000,2016-08-22 00:00:00
2582,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5445,70, ,A9,273 LEVERETT AVENUE                      ,            ,10308,1,0,1,2176,2199,1977,1,A9,475000,2016-10-05 00:00:00
2583,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5447,40, ,A5,56 PEMBERTON AVENUE                      ,            ,10308,1,0,1,2400,1690,1990,1,A5,300000,2016-09-15 00:00:00
2584,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5447,40, ,A5,56 PEMBERTON AVENUE                      ,            ,10308,1,0,1,2400,1690,1990,1,A5,100,2016-08-01 00:00:00
2585,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5447,106, ,A5,39 LEXINGTON LANE                        ,            ,10308,1,0,1,2695,1240,1992,1,A5,0,2016-04-06 00:00:00
2586,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5447,126, ,A5,36 LEXINGTON LANE                        ,            ,10308,1,0,1,1088,1285,1992,1,A5,382500,2016-07-28 00:00:00
2587,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5447,163, ,A5,38 ERIC LANE                             ,            ,10308,1,0,1,896,1690,1990,1,A5,290705,2016-04-04 00:00:00
2588,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5447,192, ,A5,186 GURLEY AVENUE                        ,            ,10308,1,0,1,1514,1551,1992,1,A5,455000,2016-10-25 00:00:00
2589,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5448,58, ,A9,402 ELVERTON AVENUE                      ,            ,10308,1,0,1,3000,1312,1965,1,A9,470000,2016-06-13 00:00:00
2590,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5449,3, ,A2,377 COLON AVENUE                         ,            ,10308,1,0,1,4000,960,1970,1,A2,0,2016-07-03 00:00:00
2591,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5449,47, ,A9,440 DOANE AVENUE                         ,            ,10308,1,0,1,3000,960,1970,1,A9,425000,2016-08-10 00:00:00
2592,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5449,47, ,A9,440 DOANE AVENUE                         ,            ,10308,1,0,1,3000,960,1970,1,A9,0,2016-04-13 00:00:00
2593,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5450,7, ,A5,461 ELVERTON AVENUE                      ,            ,10308,1,0,1,2146,1480,1988,1,A5,177500,2016-08-19 00:00:00
2594,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5450,47, ,A5,442 ARTHUR KILL ROAD                     ,            ,10308,1,0,1,5240,1920,2003,1,A5,0,2016-06-22 00:00:00
2595,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5450,47, ,A5,442 ARTHUR KILL ROAD                     ,            ,10308,1,0,1,5240,1920,2003,1,A5,430000,2016-06-22 00:00:00
2596,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5452,20, ,A9,8 WILSON AVENUE                          ,            ,10308,1,0,1,2465,1422,1965,1,A9,400000,2016-03-30 00:00:00
2597,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5452,28, ,A5,20 COLON AVENUE                          ,            ,10308,1,0,1,4864,2800,2006,1,A5,300000,2016-03-10 00:00:00
2598,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5454,11, ,A9,34 BROOKFIELD AVENUE                     ,            ,10308,1,0,1,2000,1292,1965,1,A9,423000,2016-09-16 00:00:00
2599,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5454,13, ,A9,32 BROOKFIELD AVENUE                     ,            ,10308,1,0,1,2600,1292,1965,1,A9,0,2016-11-21 00:00:00
2600,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5454,47, ,A1,77 ABINGDON AVENUE                       ,            ,10308,1,0,1,2500,1020,1965,1,A1,457500,2016-06-22 00:00:00
2601,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5454,76, ,A2,88 COLON AVENUE                          ,            ,10308,1,0,1,3840,1512,1970,1,A2,455000,2016-05-18 00:00:00
2602,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5455,62, ,A1,141 ABINGDON AVENUE                      ,            ,10308,1,0,1,4000,2002,1960,1,A1,583200,2016-06-17 00:00:00
2603,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5455,94, ,A2,182 COLON AVENUE                         ,            ,10308,1,0,1,4000,1014,1940,1,A2,424000,2016-08-19 00:00:00
2604,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5456,4, ,A1,364 LEVERETT AVENUE                      ,            ,10308,1,0,1,6600,1560,1970,1,A1,560000,2016-03-01 00:00:00
2605,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5456,160, ,A2,173 BROOKFIELD AVENUE                    ,            ,10308,1,0,1,4000,960,1975,1,A2,455000,2016-11-29 00:00:00
2606,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5457,55, ,A9,295 ABINGDON AVENUE                      ,            ,10308,1,0,1,2400,1236,1975,1,A9,440000,2016-03-18 00:00:00
2607,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5457,56, ,B2,297 ABINGDON AVENUE                      ,            ,10308,2,0,2,2424,1460,1975,1,A9,500000,2016-07-12 00:00:00
2608,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5457,58, ,A9,299 ABINGDON AVENUE                      ,            ,10308,1,0,1,2424,1460,1975,1,A9,450000,2016-07-21 00:00:00
2609,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5457,63, ,A9,309 ABINGDON AVENUE                      ,            ,10308,1,0,1,2424,1604,1975,1,A5,475000,2016-12-21 00:00:00
2610,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5457,63, ,A9,309 ABINGDON AVENUE                      ,            ,10308,1,0,1,2424,1604,1975,1,A9,312500,2016-06-03 00:00:00
2611,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5457,73, ,A9,331 ABINGDON AVENUE                      ,            ,10308,1,0,1,1494,1330,1990,1,A5,381000,2016-12-19 00:00:00
2612,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5457,117, ,A1,296 COLON AVENUE                         ,            ,10308,1,0,1,4200,1612,1979,1,A1,538000,2016-04-15 00:00:00
2613,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5457,133, ,A9,225 BROOKFIELD AVENUE                    ,            ,10308,1,0,1,2352,1476,1977,1,A9,480000,2016-09-07 00:00:00
2614,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5458,95, ,A9,416 COLON AVENUE                         ,            ,10308,1,0,1,2121,1092,1975,1,A9,395000,2016-04-21 00:00:00
2615,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5458,100, ,A9,408 COLON AVENUE                         ,            ,10308,1,0,1,2121,1092,1975,1,A9,425000,2016-06-09 00:00:00
2616,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5458,158, ,A9,349 BROOKFIELD AVENUE                    ,            ,10308,1,0,1,2121,1092,1979,1,A9,435000,2016-07-01 00:00:00
2617,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5459,15, ,A9,384 BROOKFIELD AVENUE                    ,            ,10308,1,0,1,2100,1540,1975,1,A9,387500,2016-03-09 00:00:00
2618,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5459,32, ,A5,441 ABINGDON AVENUE                      ,            ,10308,1,0,1,2400,1320,1985,1,A5,479000,2016-12-01 00:00:00
2619,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5459,55, ,A9,478 COLON AVENUE                         ,            ,10308,1,0,1,2700,1100,1975,1,A9,0,2016-06-14 00:00:00
2620,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5459,88, ,A9,399 BROOKFIELD AVENUE                    ,            ,10308,1,0,1,3000,2200,1975,1,A9,485000,2016-01-12 00:00:00
2621,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5460,110, ,A9,150 WILSON AVENUE                        ,            ,10308,1,0,1,2424,1410,1975,1,A9,0,2016-04-15 00:00:00
2622,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5460,122, ,A9,122 WILSON AVENUE                        ,            ,10308,1,0,1,2573,1276,1975,1,A9,435000,2016-04-18 00:00:00
2623,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5461,37, ,A2,78 NOTRE DAME AVENUE                     ,            ,10308,1,0,1,3895,1050,1970,1,A2,490000,2016-03-04 00:00:00
2624,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5461,71, ,A2,65 WILSON AVENUE                         ,            ,10308,1,0,1,7074,1852,1965,1,A2,410000,2016-04-25 00:00:00
2625,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5463,52, ,A1,15 ESCANABA AVENUE                       ,            ,10308,1,0,1,4000,1506,1925,1,A1,405000,2016-08-25 00:00:00
2626,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5464,26, ,A1,374 KATAN AVENUE                         ,            ,10308,1,0,1,3977,1716,1970,1,A1,0,2016-04-05 00:00:00
2627,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5464,57, ,A1,42 NOTRE DAME AVENUE                     ,            ,10308,1,0,1,5480,1716,1970,1,A1,0,2016-02-26 00:00:00
2628,5,GREAT KILLS              ,01  ONE FAMILY DWELLINGS                    ,1,5464,65, ,A1,203 LAMOKA AVENUE                        ,            ,10308,1,0,1,4000,1820,1970,1,A1,569000,2016-02-18 00:00:00
